기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20160401195500,89686.0,62126.9,63800.0,27559.1,44.3593,27016.1,43.4853
20160401200000,89686.0,61658.3,63800.0,28027.7,45.4564,27484.7,44.5758
20160401200500,89686.0,62010.0,63800.0,27676.0,44.6314,27133.0,43.7558
20160401201000,89686.0,62106.4,63800.0,27579.6,44.4069,27036.6,43.5326
20160401201500,89686.0,62104.7,63800.0,27581.3,44.411,27038.3,43.5367
20160401202000,89686.0,61859.7,63800.0,27826.3,44.9829,27283.3,44.1051
20160401202500,89686.0,61937.4,63800.0,27748.6,44.8011,27205.6,43.9245
20160401203000,89686.0,61960.5,63800.0,27725.5,44.7472,27182.5,43.8708
20160401203500,89686.0,61615.9,63800.0,28070.1,45.5567,27527.1,44.6754
20160401204000,89686.0,61502.5,63800.0,28183.5,45.8251,27640.5,44.9422
20160401204500,89686.0,60967.5,63800.0,28718.5,47.1045,28175.5,46.2139
20160401205000,89686.0,61133.7,63800.0,28552.3,46.7046,28009.3,45.8164
20160401205500,89686.0,61198.4,63800.0,28487.6,46.5497,27944.6,45.6624
20160401210000,89686.0,60929.1,63800.0,28756.9,47.1973,28213.9,46.3061
20160401210500,89686.0,60774.0,63800.0,28912.0,47.573,28369.0,46.6796
20160401211000,89686.0,60592.0,63800.0,29094.0,48.0162,28551.0,47.12
20160401211500,89686.0,60704.6,63800.0,28981.4,47.7417,28438.4,46.8472
20160401212000,89686.0,60582.3,63800.0,29103.7,48.0398,28560.7,47.1435
20160401212500,89686.0,60485.2,63800.0,29200.8,48.2775,28657.8,47.3798
20160401213000,89686.0,60315.2,63800.0,29370.8,48.6955,28827.8,47.7952
20160401213500,89686.0,60315.1,63800.0,29370.9,48.6957,28827.9,47.7954
20160401214000,89686.0,60252.4,63800.0,29433.6,48.8504,28890.6,47.9492
20160401214500,89686.0,60233.8,63800.0,29452.2,48.8964,28909.2,47.9949
20160401215000,89686.0,60107.7,63800.0,29578.3,49.2087,29035.3,48.3053
20160401215500,89686.0,60311.6,63800.0,29374.4,48.7045,28831.4,47.8041
20160401220000,89686.0,60572.1,63800.0,29113.9,48.0649,28570.9,47.1684
20160401220500,89686.0,60697.3,63800.0,28988.7,47.7594,28445.7,46.8648
20160401221000,89686.0,60473.0,63800.0,29213.0,48.3076,28670.0,47.4097
20160401221500,89686.0,60545.7,63800.0,29140.3,48.1294,28597.3,47.2326
20160401222000,89686.0,60325.9,63800.0,29360.1,48.6691,28817.1,47.769
20160401222500,89686.0,60187.9,63800.0,29498.1,49.0101,28955.1,48.1079
20160401223000,89686.0,60185.1,63800.0,29500.9,49.0169,28957.9,48.1147
20160401223500,89686.0,60016.5,63800.0,29669.5,49.4356,29126.5,48.5308
20160401224000,89686.0,59636.6,63800.0,30049.4,50.3874,29506.4,49.4769
20160401224500,89686.0,59478.0,63800.0,30208.0,50.7885,29665.0,49.8755
20160401225000,89686.0,59721.8,63800.0,29964.2,50.173,29421.2,49.2638
20160401225500,89686.0,59692.1,63800.0,29993.9,50.2477,29450.9,49.3381
20160401230000,89686.0,59819.9,63800.0,29866.1,49.9268,29323.1,49.019
20160401230500,89686.0,60590.2,63800.0,29095.8,48.0206,28552.8,47.1244
20160401231000,89686.0,60602.2,63800.0,29083.8,47.9912,28540.8,47.0952
20160401231500,89686.0,60790.2,63800.0,28895.8,47.5336,28352.8,46.6404
20160401232000,89686.0,60554.8,63800.0,29131.2,48.1071,28588.2,47.2104
20160401232500,89686.0,60230.5,63800.0,29455.5,48.9045,28912.5,48.003
20160401233000,89686.0,59977.9,63800.0,29708.1,49.5318,29165.1,48.6265
20160401233500,89686.0,59729.9,63800.0,29956.1,50.1526,29413.1,49.2435
20160401234000,89686.0,59297.1,63800.0,30388.9,51.2485,29845.9,50.3328
20160401234500,89686.0,58849.6,63800.0,30836.4,52.3986,30293.4,51.4759
20160401235000,89686.0,58327.3,63800.0,31358.7,53.7632,30815.7,52.8323
20160401235500,89686.0,58064.6,63800.0,31621.4,54.4591,31078.4,53.524
20160402000000,89686.0,57648.8,63800.0,32037.2,55.5731,31494.2,54.6312
20160402000500,89686.0,56937.1,63800.0,32748.9,57.5177,32205.9,56.564
20160402001000,89686.0,56589.4,63800.0,33096.6,58.4854,32553.6,57.5259
20160402001500,89686.0,56560.0,63800.0,33126.0,58.5678,32583.0,57.6078
20160402002000,89686.0,56092.8,56300.0,33593.2,59.8887,33050.2,58.9207
20160402002500,89686.0,55849.0,56300.0,33837.0,60.5866,33294.0,59.6143
20160402003000,89686.0,55404.3,56300.0,34281.7,61.8755,33738.7,60.8955
20160402003500,89686.0,55286.5,56300.0,34399.5,62.2205,33856.5,61.2383
20160402004000,89686.0,55004.9,56300.0,34681.1,63.051,34138.1,62.0639
20160402004500,89686.0,54967.0,56300.0,34719.0,63.1633,34176.0,62.1754
20160402005000,89686.0,54482.3,56300.0,35203.7,64.6149,34660.7,63.6183
20160402005500,89686.0,54286.4,56300.0,35399.6,65.2088,34856.6,64.2086
20160402010000,89686.0,54037.6,56300.0,35648.4,65.9695,35105.4,64.9647
20160402010500,89686.0,53757.5,56300.0,35928.5,66.8343,35385.5,65.8242
20160402011000,89686.0,53703.2,56300.0,35982.8,67.0031,35439.8,65.992
20160402011500,89686.0,53543.3,56300.0,36142.7,67.5018,35599.7,66.4877
20160402012000,89686.0,53373.1,56300.0,36312.9,68.0361,35769.9,67.0187
20160402012500,89686.0,53765.1,56300.0,35920.9,66.811,35377.9,65.801
20160402013000,89686.0,53579.8,56300.0,36106.2,67.3877,35563.2,66.3742
20160402013500,89686.0,53495.7,56300.0,36190.3,67.651,35647.3,66.6359
20160402014000,89686.0,53192.5,56300.0,36493.5,68.6065,35950.5,67.5857
20160402014500,89686.0,53043.8,56300.0,36642.2,69.0792,36099.2,68.0555
20160402015000,89686.0,53049.7,56300.0,36636.3,69.0605,36093.3,68.0369
20160402015500,89686.0,53419.8,56300.0,36266.2,67.8892,35723.2,66.8727
20160402020000,89686.0,53019.7,56300.0,36666.3,69.156,36123.3,68.1318
20160402020500,89686.0,52943.9,56300.0,36742.1,69.3983,36199.1,68.3727
20160402021000,89686.0,52938.5,56300.0,36747.5,69.4155,36204.5,68.3898
20160402021500,89686.0,52998.4,56300.0,36687.6,69.2238,36144.6,68.1993
20160402022000,89686.0,52989.1,56300.0,36696.9,69.2535,36153.9,68.2288
20160402022500,89686.0,52651.3,56300.0,37034.7,70.3396,36491.7,69.3083
20160402023000,89686.0,52679.7,56300.0,37006.3,70.2477,36463.3,69.2169
20160402023500,89686.0,52659.0,56300.0,37027.0,70.3146,36484.0,69.2834
20160402024000,89686.0,52621.7,56300.0,37064.3,70.4354,36521.3,69.4035
20160402024500,89686.0,52877.8,56300.0,36808.2,69.6098,36265.2,68.5829
20160402025000,89686.0,52731.2,56300.0,36954.8,70.0816,36411.8,69.0518
20160402025500,89686.0,52780.9,56300.0,36905.1,69.9214,36362.1,68.8926
20160402030000,89686.0,52198.0,56300.0,37488.0,71.8188,36945.0,70.7785
20160402030500,89686.0,52337.7,56300.0,37348.3,71.3603,36805.3,70.3228
20160402031000,89686.0,52668.5,56300.0,37017.5,70.2841,36474.5,69.2531
20160402031500,89686.0,52566.2,56300.0,37119.8,70.6155,36576.8,69.5825
20160402032000,89686.0,52587.4,56300.0,37098.6,70.5466,36555.6,69.5141
20160402032500,89686.0,52608.4,56300.0,37077.6,70.4784,36534.6,69.4463
20160402033000,89686.0,52483.5,56300.0,37202.5,70.8841,36659.5,69.8495
20160402033500,89686.0,52586.4,56300.0,37099.6,70.5497,36556.6,69.5171
20160402034000,89686.0,52549.6,56300.0,37136.4,70.6691,36593.4,69.6358
20160402034500,89686.0,52417.2,56300.0,37268.8,71.1003,36725.8,70.0644
20160402035000,89686.0,52662.6,56300.0,37023.4,70.303,36480.4,69.2719
